total_blinks,blink_frequency,interval_variance,interval_skewness,duration_mean,duration_variance,duration_range,nose_to_left_ear_max,nose_to_left_ear_min,nose_to_left_ear_skewness,nose_to_right_ear_max,nose_to_right_ear_min,nose_to_right_ear_skewness,nose_to_forehead_max,nose_to_forehead_min,nose_to_forehead_skewness,nose_to_upper_mouth_max,nose_to_upper_mouth_min,nose_to_upper_mouth_skewness,label
6,0.06060606060606061,12.888888888888886,1.4783590069526504,7.666666666666667,25.888888888888886,13.0,2.154318676410056,1.732050744838079,-0.19906386858485395,2.207315844899465,1.7398318999517677,0.43954498573083556,4.6602996330106325,3.640289050260326,-0.15545118447851752,1.721802176672671,1.3130519505770424,0.45871562059818044,Original
0,0.0,0.0,0.0,0.0,0.0,0.0,2.698796170971766,2.1522884942938476,-0.4802243635189324,2.7409040365151336,2.192202938563673,-0.09322315980138106,5.850794975980916,4.54200614337866,-0.1457681454028671,1.7971998994184788,1.3335951017840464,-0.06709613600124564,Original
0,0.0,0.0,0.0,0.0,0.0,0.0,2.0980474435156644,1.6954993253079633,-0.11332449898042914,2.083357056853138,1.7337491099662057,0.03162257923993383,4.790310600143027,3.1333409426089127,-2.1430060944605995,2.0974876490067986,1.4483144496826124,0.5603893482759702,Original
1,0.01,0.0,0.0,2.0,0.0,0.0,2.042762203895356,1.5905515867098763,0.1996591508223695,2.102350176974925,1.6162032176009602,0.37378437174401474,4.534024712728443,3.1404773232370715,0.936514667102171,1.3525879546438189,0.941700486547453,0.3421244319553076,Original
1,0.01,0.0,0.0,3.0,0.0,0.0,2.272171957980518,1.5955566729940125,-0.7427912612920594,2.2906842244307315,1.5011302474615724,-1.2963070568049728,5.33520958728505,3.4905810524628746,-1.2171404692046226,1.8370118561706428,1.089635136657989,-0.608605898084372,Original
0,0.0,0.0,0.0,0.0,0.0,0.0,1.8592174561888228,1.782260215910539,-8.682697719265433e-15,1.8276054614831163,1.7859029113361347,0.0,4.617183574859348,4.369887800643467,1.0782215900574847e-14,1.4953130698131558,1.401120751011072,0.0,Original
1,0.01,0.0,0.0,2.0,0.0,0.0,2.233467187412779,1.7011650740758837,0.6117932406442794,2.2875303940114504,1.6832436628493708,0.7942322398724762,4.964909184799195,4.087070706144571,0.8460304535832038,1.7401440863639253,1.1783530191312865,0.4017252473676409,Original
0,0.0,0.0,0.0,0.0,0.0,0.0,1.736014580482091,1.4688599651723993,-0.35869800557208337,1.7183976421021523,1.5163031304362151,0.016585996310267005,3.4627411817165696,2.948320730193236,0.04186818707634837,1.1657093995787589,0.8027074209714515,-0.046255398824283804,Original
2,0.020202020202020204,0.0,,3.0,1.0,2.0,2.3948727160590284,1.579251432176462,-0.5814935679931309,2.3437580166746583,1.6337090150597144,-0.26437257504445966,5.261351498984882,4.015646911081901,-0.29921280295976044,2.1075302761747965,1.2426251188165656,0.7067616865574246,Original
1,0.010101010101010102,0.0,0.0,2.0,0.0,0.0,1.8569701865493227,1.5925056371986475,0.8301726836479837,1.7883564564027203,1.5544816658276752,0.779129454161401,3.55393561083655,2.941301991950081,-0.4174085358656097,1.3623576629565752,1.0587622481551435,-0.1590640442273156,Original
2,0.020202020202020204,256.0,0.0,3.0,0.0,0.0,2.53721297790627,1.9962226081356722,-0.03479731285876831,2.534550122227498,1.9196130113864,0.11105764371313788,5.257728009704985,4.244173480678307,-0.7059035222477162,1.718128132151254,1.2917040666385389,-0.5111144806411754,Original
4,0.04040404040404041,238.5,0.9741365965444763,3.5,2.25,4.0,2.2360156120840897,1.883291501670446,-0.24061229148624363,2.234090620228218,1.8070183834249327,-0.18798664709882307,5.001801256069694,4.134022141915271,-1.1097824821818438,1.4193754516957988,1.0071878183194485,0.16220300795108308,Original
4,0.04040404040404041,327.6875,0.11109001032400156,2.75,0.6875,2.0,1.8702343480850656,1.4045965926391812,1.1169295960008792,2.0117637609233676,1.3176304129465186,1.8757935455754877,4.0218127843712494,2.8814793108943255,0.7159478564123225,1.3283097133016264,0.940714283803467,0.21320535957041895,Original
1,0.01,0.0,0.0,2.0,0.0,0.0,2.463461605353772,1.2413876493703049,-1.048765434622792,2.5097104991048234,1.2304178006316977,-1.5207027867130716,5.139954927710774,2.730259661862887,-2.846962711720367,1.83595442000466,0.8487738822393257,-2.431932052135281,Original
1,0.010101010101010102,0.0,0.0,3.0,0.0,0.0,1.8259123116572118,1.5252064817673106,-0.11149029109855077,1.8255988301543102,1.544354985813444,-0.1202126828630664,3.89060779318112,3.1184028327489566,0.6263881014217643,1.2956358309730924,1.053511199675924,0.5366691991266757,Original
3,0.03,50.88888888888889,0.45563859261188744,2.0,0.0,0.0,2.140071563664135,1.6208434040451352,-0.23822895176092213,2.045670263025209,1.604173411070355,-0.12101853974675543,4.937461361773433,3.808540400366626,-0.21635522273123797,1.9932435499051275,1.2314353212466944,0.18161807902834273,Original
3,0.03,704.6666666666666,0.6171357789312673,2.3333333333333335,0.22222222222222224,1.0,2.0290705530146202,1.651442510430148,-0.9725820223448605,1.977773763706548,1.6549177142246136,-0.5837267269717971,4.566422682915405,3.9587081754379922,0.18918290984698458,1.7132515514046496,1.2909394046609344,0.28694513562189744,Original
0,0.0,0.0,0.0,0.0,0.0,0.0,2.1607845075329926,1.7732250597298724,0.26639586876447674,2.1693116586177026,1.7838553242036803,-0.4639099568055262,4.6672821987619795,3.906505867327098,-0.43343364977533877,1.524951890528455,1.155241119220031,-0.27885252514162434,Original
2,0.02040816326530612,256.0,0.0,6.0,4.0,4.0,2.15655530760503,1.3806033298724085,-0.5721688081173308,2.026968788612412,1.4087753670310856,-0.7259290690065562,4.384695336109179,3.247569657669468,-1.4977062312542238,1.6133655132548874,0.8823838294267536,-0.27635306344000443,Original
6,0.06060606060606061,77.8888888888889,1.0293664638190096,5.166666666666667,30.138888888888882,15.0,2.124205931766944,1.3851729363542653,0.038298396156327824,2.197735865025162,1.2506689932638426,0.023209067409820497,5.012946725212679,3.439205223645683,0.8117867840446099,1.7968097568648607,1.104531955901478,0.058827063879950105,Original
2,0.02,49.0,0.0,2.5,0.25,1.0,2.005045596169098,1.5928986401984295,-0.2988893143861136,1.9997849924520164,1.5806493767662027,-0.4143765513387322,4.639496765925779,3.8240511714661274,-0.5909615624050258,1.699619904280416,1.1439869370044702,0.10721267120508694,Original
3,0.030303030303030304,2.0,-0.7071067811865475,2.0,0.0,0.0,2.0421658410569097,1.6469999621397977,-0.6844117598167103,2.067958381944373,1.659435006199238,-0.15620394527577178,4.620808706175277,3.9504366647047946,-0.7292207900985173,1.7125280635381779,1.3034764759855744,0.27526157726384254,Original
1,0.010101010101010102,0.0,0.0,3.0,0.0,0.0,2.1026039668313743,1.7791515426939957,-0.7568602795933835,2.129702823167886,1.8199261549625376,-0.7398633072684816,4.802254455599916,4.248382146505148,-0.4077640989172377,1.6781934044044369,1.2403518423503248,0.3137766446720711,Original
3,0.03,6.0,0.0,2.6666666666666665,0.8888888888888888,2.0,2.1463298621122213,1.5954427733715426,-0.12601722275504187,2.1600695145303286,1.6914355547036424,-0.02504864543163428,5.007501344897104,3.825680222650172,-0.3105129672863829,1.568456191353743,1.0062453416782304,0.5735611707824655,Original
2,0.02,25.0,0.0,3.5,0.25,1.0,2.2269738239213432,1.694117925304502,0.5162046030696572,2.1917968947458073,1.4697910948239457,-0.06763954904075699,4.666187046664964,3.4123240020607892,-0.705693809768536,1.7117204765937934,1.1633333359358446,1.3090566572958824,Original
6,0.06060606060606061,149.13888888888889,0.18810122062767323,3.0,2.3333333333333335,4.0,1.8491105249194346,1.5628417992530672,-0.06666843781681568,1.8830632667472351,1.560848424890345,0.40221714307919315,3.6966971413938543,3.1387380010250037,-0.017139482197138286,1.2601640214812604,1.03410476748391,-0.02524621602659042,Original
1,0.010101010101010102,0.0,0.0,4.0,0.0,0.0,1.7631199298081948,1.5155845965754364,0.020036259680309254,1.8935377960711712,1.6415136355835591,0.061264002719588546,3.5353398535630918,3.004686665900915,0.8407144622683143,1.2299094450054033,1.028553081123747,0.028951740335445952,Original
1,0.010101010101010102,0.0,0.0,3.0,0.0,0.0,2.3013725094028556,1.7352580831616782,-0.3116127534836169,2.3497731254382086,1.858932823063591,-0.0801930042673055,5.25163776344455,4.092510605899276,-0.4414999871238251,1.7160519113920314,1.306044153497992,-0.1415155150165193,Original
0,0.0,0.0,0.0,0.0,0.0,0.0,2.2988524780307142,1.7232103571293937,-0.0657002131828717,2.4116618823267535,1.835594039585275,0.5227415961602107,5.435098530830234,4.362298158041537,0.1160003083028677,1.6604686531862731,1.239975909008147,0.6022021715866356,Original
2,0.020202020202020204,49.0,0.0,2.0,0.0,0.0,2.3051702116049193,1.8178662600673312,0.15968452039832148,2.146071665404671,1.7150448938834923,-0.6708489699024031,5.22379373506383,4.361033275282338,-0.19727287605503102,1.6094956442832928,1.254394215332646,0.7484988023843248,Original
0,0.0,0.0,0.0,0.0,0.0,0.0,2.2322534361637882,1.5831397045704219,-0.8898784754958808,2.15022488525432,1.7217165215463361,-0.4181015894045108,4.939749617307354,4.126280121974099,-0.8590918506403576,1.7934748528291675,1.2801533492887531,0.47465079451959324,Original
5,0.050505050505050504,0.8,0.0,2.4,0.24,1.0,2.5684861425032617,1.5662714831701043,-0.06208030313038355,2.572887335748372,1.8252223071912854,0.643821814799758,5.554571033247961,3.973318151562755,-0.0054922420216860085,1.697361323748719,1.142112208082037,0.13770883821169555,Original
4,0.04040404040404041,4.6875,0.3233161507461904,3.75,6.1875,6.0,2.098366190050341,1.5095380632557094,0.301140502458866,1.997799767635099,1.5174419036206153,-0.12344627337292495,4.8429809658173095,3.4626998022914997,-0.29329883756416975,1.962041407625255,1.1268904734722527,0.5838463491220219,Original
2,0.020202020202020204,6.25,0.0,2.5,0.25,1.0,1.7243335615305242,1.5357075322339786,0.37999644622884376,1.5950186962358925,1.4134069040801926,-0.0073522686282540784,3.547125318901356,3.1341100728673434,0.21288002227804861,1.3698866426493483,1.1285493166744425,-0.1726971787079585,Original
5,0.05102040816326531,12.640000000000002,0.9442193396379163,3.8,7.360000000000001,7.0,2.2754257626379544,1.7427782915313696,-0.6241587164587459,2.1966590263173607,1.8013015826268843,-0.32820042840491714,5.614169926734856,3.6897396177593906,-0.03249361043865637,1.7635750537004684,1.346033171665862,-0.053096096711114225,Original
5,0.050505050505050504,66.96,0.8022665946030785,3.2,1.3599999999999999,3.0,2.043946207607689,1.4060458293304436,-0.13002589945061716,1.9584562011849254,1.318231917393251,-0.36600035520279545,3.8516412543164984,2.553823542685776,-0.3288711963766182,1.3295869880332403,0.8124695426355653,0.28949628137830397,Original
5,0.050505050505050504,6.16,0.006279139979418228,10.8,78.16,25.0,2.1135590665146045,1.7784321563914482,-0.1914875808418896,2.07741934697826,1.6758565726919776,-0.44580683486639794,4.272276266492905,3.636744781827518,0.7461246367413834,1.3296448159713623,1.0378135036056262,-0.08195739692502875,Original
2,0.020202020202020204,20.25,0.0,9.0,16.0,8.0,2.523075867707315,1.8589015055048512,1.146911094656913,2.447703249348875,2.063349169665703,0.023952235661909783,5.526433559623629,4.62368183144825,-0.49563442878439445,1.7329385016807544,1.211095248281422,0.031543592598984344,Original
0,0.0,0.0,0.0,0.0,0.0,0.0,2.0226099266476605,1.554872936973305,-0.3275838092332076,1.978528180590563,1.4932038061024364,-0.5088783411746791,4.164161477096185,3.16330757678067,-0.3892139644179772,1.3356397217612455,1.052992808185574,0.011681135167263445,Original
2,0.02,12.25,0.0,2.5,0.25,1.0,2.378468573986052,1.4291715831129455,-0.5047341040157001,2.3417731644330897,1.2397442261240776,-0.9080495115231194,5.220758344350609,2.4886948045081647,-2.274256399132577,1.9001289356469293,0.746662735394947,-3.468275392882433,Original
3,0.030303030303030304,6.888888888888888,-0.6309038567106241,5.666666666666667,6.888888888888889,6.0,2.025544270957683,1.4037132420742637,0.4025222947331356,1.9791053039436712,1.454018580331019,0.35648001218506437,3.9651853319178607,2.9164357088585366,0.5924921313435317,1.294938559869581,0.898293968941771,0.5766839276630389,Original
3,0.030303030303030304,74.0,-0.17280054407865028,3.3333333333333335,3.555555555555556,4.0,2.310973222307592,1.6270255235032913,-0.4081178198727185,2.233473985129537,1.814692201678158,0.10327319934067011,5.053376331939386,4.099952768948102,-0.3866447791006054,1.8111200117919861,1.2991215340655458,0.258518615927261,Original
5,0.050505050505050504,16.56,-0.21154715448311323,5.4,12.64,10.0,2.2284313507064923,1.8023872689756726,0.42333529702045264,2.1445702438007186,1.719189760591063,0.2551809428262938,4.888275697753375,3.9879556548173123,-0.3796770678954298,1.9605906818879457,1.3544227922542509,0.6318775612170402,Original
5,0.050505050505050504,1.6,0.0,9.8,27.360000000000003,15.0,1.971059321736411,1.5713939397940309,0.6451534864976807,1.9990890870276956,1.5203746494930575,0.93253550698348,3.9250613846627074,3.1795092221136296,1.186469210864763,1.2157379233029086,0.8937608808832811,0.20376873450944735,Original
2,0.02040816326530612,64.0,0.0,2.0,0.0,0.0,2.0501559895537778,1.54156070822312,0.21198332075638146,2.1871591635408922,1.6032098522059994,1.0097239227797894,4.417359211982708,3.4876116113014093,0.4047266484388734,1.2519158631217924,0.9133019644782379,-0.3793127438203949,Original
2,0.02,16.0,0.0,2.5,0.25,1.0,2.1371549783204467,1.6494890163898686,-0.45634470164689633,2.021798745964467,1.617899570370915,-0.6976369559145796,3.9680548091730725,3.0241362661116202,-1.1976506026631129,1.4377786153131065,0.9487211728496143,1.1057481391509933,Original
3,0.030303030303030304,29.555555555555554,0.43104156572815255,2.3333333333333335,0.22222222222222224,1.0,1.7501796426459917,1.4182926618458558,0.27141521826426107,1.734651950116173,1.4456755036283522,-0.3124286997644233,3.940948123782681,2.8669612253136076,1.1082227841672734,1.172621706758736,0.7761151494626337,-0.7300959923878928,Original
9,0.09090909090909091,44.44444444444444,1.21725,3.7777777777777777,4.839506172839506,7.0,2.730704672478954,1.8694638199496274,0.16949982523524973,2.74650673429532,1.89596267626133,0.3784854900725927,6.151756612763199,4.466688414250396,0.1542937867054912,2.0406737301561986,1.3413728112337377,0.25931019950091316,Original
1,0.010101010101010102,0.0,0.0,2.0,0.0,0.0,2.121521132579504,1.6528877340947021,0.01686092746980123,2.0639902130040557,1.5698439083036704,-0.1594203421826211,4.711433083671423,3.7906384561630744,-0.0321517616546403,1.8297529346798944,1.1981182866273292,0.13461918805602685,Original
7,0.0707070707070707,7.428571428571429,0.2540074796672341,4.142857142857143,6.408163265306123,8.0,2.293050862296482,1.5740643843127724,0.672211224020523,2.241068115440785,1.5278656492951728,0.20855945139532991,4.655004145545735,3.57099845854945,-0.21808501272118613,1.583970045013027,1.0035328571296722,0.2790329664590551,Original
1,0.01,0.0,0.0,2.0,0.0,0.0,2.4558151328700215,1.8296637865545817,-0.36764145252085084,2.461768474951728,1.7540991742154448,-0.42158742912599456,5.588061132567408,4.094477427719751,-0.15536613776442926,2.0944128289130686,1.3702669531604619,0.7279774639004697,Original
7,0.0707070707070707,10.693877551020408,1.8827988946214584,6.714285714285714,19.63265306122449,13.0,1.823103637402873,1.4548233230791237,0.7520426935098877,1.884411694973444,1.4454414925650974,1.5494555998876924,3.637816611886835,2.821615969144508,0.5912027103402409,1.19583097417617,0.8707139174685675,-0.014334620945179677,Original
4,0.04040404040404041,156.75,0.773118066090839,2.5,0.75,2.0,2.170575169950042,1.5366847517449638,-0.6560018075569006,2.1458587291246576,1.7096519922777742,-0.08951506116206287,5.0016150113857405,3.263042738028016,-1.305318277122732,1.602789387010452,1.1027922390969842,0.2224660405398124,Original
4,0.04040404040404041,9.1875,-0.18515606300541934,2.75,0.6875,2.0,2.449575243407176,1.7711987516747978,0.47567039193695304,2.386459633373342,1.7752738384445108,0.2508898777018991,5.288511770897252,4.1432345968049,0.5136961548288789,1.6118191459013183,1.1212879282269603,0.9818503099042157,Original
9,0.09,5.061728395061729,0.30764163290768914,3.7777777777777777,3.506172839506173,6.0,2.3813603500399623,1.7224205508529415,0.31530368578743184,2.188504881879262,1.642626490947287,-0.3714313997206782,5.014982478370293,3.8184542442954705,-0.2316115500184989,1.5445774130421526,1.0337487561435177,0.49541081856809666,Original
0,0.0,0.0,0.0,0.0,0.0,0.0,2.2073444361858043,1.6756367245125587,-0.8585501489952446,2.0975066406749048,1.4772510758058812,-0.24849209986433562,4.798377437688143,3.624807357800317,-1.2957435612872652,1.68249596819158,1.0352401057222376,-0.40859392684177687,Original
5,0.050505050505050504,13.040000000000001,0.8470828206287889,5.8,10.959999999999999,9.0,1.8135850335226327,1.4290956189022082,-0.1781049129831996,1.803004594589161,1.5324702914939017,-0.5617070933114293,3.6453549809248624,2.973116739419444,-0.24967407508786002,1.21085963594942,0.922294934734575,0.4283415387295947,Original
7,0.0707070707070707,0.12244897959183676,2.0412414523193156,12.428571428571429,69.10204081632654,26.0,1.8895856670138282,1.4413385957699496,1.0418333800839634,1.9072212365667873,1.478182770839244,1.861378677082957,3.60249974272671,2.7289464159817656,1.5027917703525837,1.2483045390927567,0.9650485912115914,0.45648578386470784,Original
3,0.03,180.22222222222226,-0.6026526591872772,2.3333333333333335,0.22222222222222224,1.0,2.219570305118234,1.2348658802761137,-1.3047611608623788,2.17601516987945,1.3750035372438905,-1.324589229906995,4.692844799283251,2.518642375145327,-2.912940474350129,1.5879503905227061,0.7161436190889106,-1.1173283041951623,Original
2,0.020202020202020204,306.25,0.0,3.0,1.0,2.0,2.360510547157881,2.016420068362107,0.23158562702817304,2.322537286829292,1.9253720414853432,-0.4384334422552435,5.573955847575174,4.736789141943295,0.004126571319002649,1.7775436194247005,1.217205473979569,-0.34149252085076687,Original
3,0.03,11.555555555555555,0.5280049792181872,2.6666666666666665,0.22222222222222224,1.0,2.1576544755904683,1.6020608134076362,-1.1485424628089478,2.1061855056846177,1.4804857594201344,-2.1998287284524616,4.853114682077876,3.3730109041616054,-2.5205785708104145,1.5985152895630739,0.9842297323362869,-0.06942380034015307,Original
2,0.02,9.0,0.0,6.0,9.0,6.0,2.2548756697336914,1.8510383237526684,0.45669011806787335,2.15921169653939,1.882307947278042,-0.13184184102118396,5.033051767241567,4.278799712871887,0.3854676120721808,1.5841641014983956,0.9442419977187511,0.9502465960294544,Original
4,0.04040404040404041,110.0,0.15602115096746055,2.5,0.25,1.0,2.2300219528774097,1.6988397534536324,0.5716993587308756,2.1929318525621335,1.7139465875844575,0.1689459925525639,5.018062584734743,3.493191676175104,-0.45124071206644667,1.551941821501094,0.832847328798534,-0.0668508165641023,Original
6,0.06521739130434782,5.472222222222222,0.4238656984052291,6.5,7.916666666666667,8.0,1.8741037690439726,1.4083547973311779,-0.5262460638095314,1.8425888630589684,1.48036701815177,-0.5575183068317136,3.867139612976892,2.868333732787704,-0.301827142960925,1.4777161307628304,0.9653495345041944,0.008332015165427602,Original
4,0.04040404040404041,64.25,0.9786352131427546,5.0,3.5,5.0,1.8219666385276494,1.3778160297597453,0.6058560377924777,1.7822431866024275,1.4598085958759355,0.6399059351769508,3.5333379566215,2.7960536229215784,1.002631473768892,1.1957250036354412,0.8631568238400245,-0.7059712244616582,Original
0,0.0,0.0,0.0,0.0,0.0,0.0,1.9549154610917916,1.6128780542861414,0.9296781516273126,1.9489443985051662,1.611138110556639,0.5125458685950983,4.142111510805804,3.5469510024935946,0.2459604505325388,1.2595698729462104,0.7448833235313924,-1.2212679866508298,Original
1,0.010101010101010102,0.0,0.0,2.0,0.0,0.0,1.8507869692833043,1.472302668921902,-0.23385995623056552,1.828553745774109,1.5049707257195457,-0.1892759675926142,3.860840231028224,3.2302441527108425,-0.2938898225518765,1.2207018443611437,0.876012118400338,0.017148701249457065,Original
0,0.0,0.0,0.0,0.0,0.0,0.0,1.399860235297142,1.2032160909744123,-0.56300489784022,1.3879816251086599,1.2129000298007002,-0.18049987831807113,2.098367826567865,1.5010025133051461,4.710537967737748,0.8012058807212028,0.5439807508094506,2.2563612878470827,Original
1,0.010101010101010102,0.0,0.0,9.0,0.0,0.0,2.346352036374903,1.892147515666016,-0.09032902594318859,2.3152905864189397,1.9906626456170657,0.4526000422643687,5.180451172622041,4.45033799954098,-0.06070531707982247,1.872826221778618,1.4253232439192836,0.2769114672292483,Original
0,0.0,0.0,0.0,0.0,0.0,0.0,1.9560774430637127,1.5265838926461235,0.26316135808390034,2.151358515725561,1.6103168011517168,0.30164388960807337,4.4986738540086,3.5667846256250177,-0.4148014051147525,1.5723194284449333,1.075654986255719,0.08446006117330425,Original
8,0.08080808080808081,6.734375,1.7454584427650202,6.0,21.25,15.0,1.7957781674296642,1.3660623577873534,0.2908573712100587,1.7910558987903045,1.4262421496769933,0.3347088687461196,3.7983967863545343,2.8739699867118027,0.6461442064853067,1.4346615002990217,1.0791273779605883,0.3272901287724882,Original
1,0.010101010101010102,0.0,0.0,17.0,0.0,0.0,1.8974489408686188,1.5657585141888364,-0.0020585999960613267,2.0812485079826892,1.7151213693027565,0.3245002668577172,3.956903853940415,3.2327769056038855,0.22168649545685257,1.4422815656439627,1.0867725131363328,-0.2079869443049875,Original
10,0.1,2.6400000000000006,0.5986722515813001,5.2,18.96,15.0,2.5513772205825025,1.8287927467433933,-0.30715780777768803,2.4804664388837274,1.9328049756553518,-0.19734081257816444,5.101987268154306,4.0468474499127085,-0.09714223838911992,2.140553399725192,1.178888248525702,0.9226611326748757,Original
8,0.08,9.6875,1.781592292107607,7.5,55.0,20.0,2.0052473521253527,1.3690616882564,0.6367722459006948,1.9973551984872415,1.5275705306006284,0.3194590391914076,4.338988539340141,3.0366025810542934,0.8842807391766309,1.3182859643708285,0.8618622175562728,-0.6956161912665996,Original
6,0.06060606060606061,47.55555555555554,1.2509976739671513,5.0,22.0,13.0,1.78761013478185,1.3935030861579971,0.16526920051454164,1.7605796105944291,1.4503084058124693,-0.27162869417717816,3.599891528651144,2.944477015681277,0.024498895723520684,1.3310494653608658,0.8444825032494978,0.2506419543708366,Original
3,0.030303030303030304,294.0,0.6427232561238659,5.0,4.666666666666667,5.0,1.8062380224849406,1.5269558456073908,0.1092353605397742,1.8578643969691193,1.546319384383902,0.6367854538435144,3.4053855322561293,2.9252424661038625,0.13757543227137178,1.3737330105660988,0.8887102602478398,-0.11553616258555838,Original
1,0.010101010101010102,0.0,0.0,2.0,0.0,0.0,1.7059715955257826,1.3745594200230618,-0.5210685192832247,1.7089197556114621,1.3743909258859013,-0.4048484321440382,3.281137732636053,2.394742737078817,-1.0096391037381491,1.4458970545501701,0.9141638884919036,-0.3272288729709218,Original
1,0.010101010101010102,0.0,0.0,3.0,0.0,0.0,1.7343142702224663,1.4350449555621163,-0.004569475726922084,1.7067253666738393,1.4494677371668445,0.08405518140656358,3.4567281672529893,2.8122984019904482,-0.04894976999540104,1.3783248456577288,0.8913160951342555,-0.912491602068931,Original
6,0.06,6.472222222222221,0.36889260862210654,2.5,1.25,3.0,2.097510253066314,1.6276608966278772,-0.3249975816226874,2.198013702425818,1.7267887430715358,-0.03268979279932567,4.988668951002552,3.6708856658256,-0.5138176620947267,1.8412935553744245,1.30188616831712,0.21407446704431662,Original
9,0.09090909090909091,5.999999999999999,2.15212370405024,8.666666666666666,28.666666666666668,15.0,1.7996917355585664,1.5431654355825746,-0.067976698877326,1.8081140359085883,1.5510672762920366,0.22626615029981104,3.5851195425800926,3.1707960529632437,0.13440386237408078,1.2798226101107129,0.9663031564608958,-0.38527790862316286,Original
6,0.06060606060606061,3.222222222222222,1.2230279169592038,11.0,151.66666666666666,36.0,1.9777241520622137,1.5732602815523784,0.5863775869661181,1.904535188822822,1.5281755400408463,-0.527444187829082,3.5805180561629357,3.042084346123657,-0.41260604991942695,1.4164854689014987,1.0450861473150648,0.31313271977636653,Original
1,0.01,0.0,0.0,2.0,0.0,0.0,2.067332164190096,1.3346337052705026,-0.9501004910176901,2.105310980517021,1.3096144994492893,-1.4555365226427885,4.116726751861499,2.682308936751083,-1.7766111238707532,1.3307059412964521,0.7617428403957341,-0.41351689620296844,Original
2,0.020202020202020204,132.25,0.0,2.0,0.0,0.0,2.0507346207914012,1.5596614056407163,0.2835743710362025,1.9699211341428111,1.4739478419673522,-0.026537430146697613,4.062945289667814,3.200956668042006,0.07824484337758354,1.3484016243500712,1.0290323066678497,-0.2425284667293269,Original
5,0.050505050505050504,240.16000000000003,0.9214680920797231,2.8,0.5599999999999999,2.0,2.081561266049742,1.4859645618488315,-0.2995794310263623,2.1262591624409146,1.5029877010876322,-0.4485359303575733,4.290649661262811,3.259696684751224,0.04443776587487039,1.4296498333302576,0.8875328614838515,-0.34746260730054157,Original
1,0.010101010101010102,0.0,0.0,2.0,0.0,0.0,2.0890387677168194,1.7642963284004127,-0.22542280219020883,2.1204273818345505,1.7993490834728396,-0.1355417503408451,5.195020706679215,4.532491316245735,-0.28258574997887287,2.0479771785876486,1.5516876769270551,0.75954555003527,Original
13,0.13131313131313133,1.301775147928994,1.3937549884012839,3.4615384615384617,2.248520710059171,5.0,2.048080864518072,1.7275242236485702,-0.06477382800788126,2.1254266351343216,1.7786134805645546,0.3325884264759461,4.070609179035569,3.546943948166765,0.019576630779357437,1.3704861187316848,1.102652760494996,0.12342174063898464,Original
5,0.050505050505050504,35.36,1.440919912569477,2.6,0.24,1.0,1.7476818614235001,1.39460420775582,0.2218800690236107,1.733949075932262,1.3894292387374318,0.08907630246398383,3.375349205793872,2.5371936621347357,-0.40715205440878993,1.217651630140174,0.7333558247421306,-0.5640227341241664,Original
7,0.0707070707070707,12.816326530612246,-0.022112598391300198,4.571428571428571,4.244897959183674,6.0,2.1430887188526544,1.5947563050119797,-0.8262152986787027,2.2300591163152625,1.668111845748858,-0.055870732656702976,4.623870188492993,3.955517992006863,0.030224019841006488,1.6254907736693491,1.1843592972008592,0.809346150734093,Original
0,0.0,0.0,0.0,0.0,0.0,0.0,1.9632002603496586,1.634211754567821,0.07913745319469863,1.9375930680747793,1.5776307796445321,0.15574112545025526,4.369423751423191,3.6144539231347568,0.30162868545164573,1.6938332834074177,1.1823271280989336,1.5724340362347355,Original
1,0.01,0.0,0.0,3.0,0.0,0.0,1.9694952082432098,1.4710952985478642,-0.552629661460314,2.091324095540557,1.5239476160882053,0.32992893282536956,4.903075596100648,3.503465184818157,-0.8813724737638619,1.7159369517139327,1.0378366850435352,0.14617498370833348,Original
0,0.0,0.0,0.0,0.0,0.0,0.0,2.462412072537343,1.7956708524795324,-0.5648802301125382,2.4610886881896326,1.7135746204554443,-0.6770595642524502,4.9499809723827095,3.7697144575570265,-0.9622641913643223,1.6315848304554945,1.0996181729848018,0.7103360260150863,Original
3,0.03,6.222222222222222,-0.38180177416060473,2.3333333333333335,0.22222222222222224,1.0,1.9975904783574652,1.6384538470129417,-0.0559786923894983,1.9741434994218159,1.6270323248360206,0.023817412175838513,3.971158722184231,3.3410807342516384,0.10596988101701355,1.4055145022735709,1.017865375995754,0.39282596208503767,Original
0,0.0,0.0,0.0,0.0,0.0,0.0,1.8409786684332103,1.515271810549044,-0.1680263343967618,1.8691246906933203,1.6130021559512453,-0.6452643407229189,4.536352021294336,3.877408751790055,-0.10305146292752648,1.6059400945014546,1.2640175974696608,-0.12213831403907811,Original
4,0.04040404040404041,48.75,0.14322297480788657,3.75,0.6875,2.0,2.160671085741359,1.4968479090649434,-0.53724243017479,2.271139207432261,1.5370679169654522,-0.12060656002890038,4.620383694331808,3.3328345756680187,-0.6730583381370975,1.7189143870997001,1.1786300968652608,-0.6278901740959282,Original
6,0.06,39.583333333333336,1.1243188344602644,3.1666666666666665,2.138888888888889,4.0,2.6366218750294204,1.6065622269973492,0.10509362450584153,2.6027341941147664,1.658532084995547,0.609781795506362,5.774299231820181,3.7730190560787817,-0.15053787381404518,2.0174645127860873,1.0564770360048983,-0.7841095725768634,Original
